userid	movieid	rating	timestamp	gender	occupation	agerange
532	834	4	874796151	F	customer service	1
774	72	1	888556121	M	other	1
811	895	5	886377311	M	retired	18
374	27	4	880396444	F	scientist	25
879	117	4	887761865	M	homemaker	18
13	522	5	882140425	F	scientist	45
839	235	4	875752433	F	unemployed	45
871	4	3	888193338	M	retired	56
159	358	1	893255969	F	academic/educator	50
301	62	3	882078419	M	farmer	18
38	1032	4	892432624	F	retired	1
880	27	3	880167965	M	customer service	35
504	322	4	887831274	M	writer	35
525	7	3	881086051	M	customer service	35
804	230	4	879442001	M	executive/managerial	35
394	90	3	880889528	F	executive/managerial	1
782	340	3	891497963	M	tradesman/craftsman	18
694	385	4	875730082	F	K-12 student	56
833	264	2	878077967	M	lawyer	18
896	496	4	887158029	F	doctor/health care	35
840	209	4	891204418	M	doctor/health care	25
503	116	5	879438559	M	executive/managerial	45
943	97	2	888639445	M	academic/educator	18
715	85	3	875964300	M	artist	35
749	809	3	878848673	M	lawyer	1
690	77	3	881179906	M	other	56
747	185	5	888640437	M	technician/engineer	45
592	463	4	882956321	M	scientist	18
810	881	4	879895350	F	retired	18
897	684	2	879991524	M	programmer	1
244	188	4	880605869	F	other	45
892	641	5	886607845	M	lawyer	25
405	378	4	885546379	F	retired	50
701	312	3	891446730	F	executive/managerial	25
198	151	4	884206401	F	writer	45
889	1139	1	880182582	F	technician/engineer	50
804	737	3	879444781	M	programmer	45
1	15	5	875071608	M	farmer	50
838	174	4	887066078	F	doctor/health care	45
788	651	4	880868838	M	writer	35
541	90	4	883866093	M	scientist	50
896	393	3	887159464	F	writer	50
889	739	3	880182517	F	farmer	50
932	524	5	891249675	M	unemployed	25
57	1	5	883698581	M	artist	56
931	471	3	891036506	F	farmer	25
354	1039	4	891217249	F	executive/managerial	56
919	300	4	875288164	F	college/grad student	50
936	1009	4	886833231	M	homemaker	1
883	210	4	891723351	M	clerical/admin	45
870	132	4	882123548	M	writer	35
435	406	3	884134810	M	self-employed	25
393	248	4	887744202	F	K-12 student	18
549	24	3	881672556	F	academic/educator	25
875	462	4	876465188	F	self-employed	35
916	978	1	880843949	M	college/grad student	18
570	321	1	881262795	F	executive/managerial	18
916	863	3	880846735	F	clerical/admin	25
823	25	3	878438642	M	college/grad student	45
901	195	5	877131118	F	unemployed	25
393	1	3	887743611	M	programmer	1
727	17	1	883711011	M	other	18
774	1090	1	888558419	M	college/grad student	45
788	566	4	880869908	M	executive/managerial	1
758	276	2	881976574	F	retired	35
856	312	2	891489450	F	scientist	1
293	315	3	888904513	M	executive/managerial	35
886	101	4	876032103	M	programmer	45
643	430	5	891447403	F	lawyer	1
537	651	3	886030862	M	tradesman/craftsman	50
899	173	3	884121089	F	doctor/health care	25
493	317	3	884132267	M	sales/marketing	45
342	1016	1	874984596	F	tradesman/craftsman	18
803	289	3	880055309	F	artist	56
450	498	3	882396351	F	clerical/admin	50
932	222	4	891251485	M	academic/educator	45
835	606	5	891033200	F	writer	1
911	1039	4	892838357	M	K-12 student	50
880	473	3	880167132	F	college/grad student	18
435	139	2	884134134	M	college/grad student	1
882	135	5	879876806	F	lawyer	25
660	1615	2	891198441	M	academic/educator	56
747	32	5	888639890	F	academic/educator	35
913	428	3	881367151	F	academic/educator	35
864	736	5	888888025	M	scientist	50
748	847	4	879454546	M	lawyer	35
620	95	4	889988005	M	lawyer	56
894	262	4	879896141	M	self-employed	35
401	185	4	891033523	F	programmer	50
835	160	3	891034219	M	tradesman/craftsman	35
268	450	1	875745536	M	unemployed	18
305	650	4	886323406	M	college/grad student	18
723	164	4	880499019	M	technician/engineer	18
331	132	3	877196174	M	college/grad student	56
932	163	4	891251246	F	writer	1
884	86	3	876859208	M	technician/engineer	25
917	282	4	882911480	M	scientist	35
912	28	4	875966756	F	retired	50
609	147	1	886895016	F	homemaker	18
833	23	5	875123427	F	customer service	25
825	274	4	889020826	F	writer	1
846	134	4	883947630	M	retired	18
371	496	4	877487052	F	scientist	18
526	271	3	885682124	M	other	18
682	774	4	888522894	M	sales/marketing	45
875	288	4	876464755	F	technician/engineer	1
548	9	1	891043008	M	retired	18
758	229	3	881978057	M	scientist	45
536	416	4	882360929	F	homemaker	45
653	619	3	880152085	F	doctor/health care	35
373	216	4	877100232	F	executive/managerial	35
932	529	4	891251153	M	tradesman/craftsman	18
707	936	4	880059836	M	lawyer	56
655	1044	3	887564483	F	unemployed	25
916	196	4	880844920	F	lawyer	56
833	32	5	875123255	M	K-12 student	1
790	10	1	884461988	F	retired	18
907	225	5	880159442	F	academic/educator	35
577	588	4	880474808	M	retired	45
900	478	2	877833923	F	homemaker	18
279	62	3	875310303	M	retired	35
300	1012	4	875650329	M	self-employed	45
882	181	5	879867430	M	sales/marketing	56
678	332	4	879544254	F	programmer	50
862	7	5	879304196	M	clerical/admin	25
363	25	3	891496337	M	technician/engineer	25
854	469	5	882814571	F	other	18
837	125	5	875722032	M	writer	50
921	172	4	884673823	M	unemployed	18
456	59	4	881372779	F	unemployed	35
514	237	4	875462611	M	writer	56
682	367	3	888521783	M	doctor/health care	35
894	676	3	880416315	F	homemaker	45
847	219	4	878940618	M	artist	25
280	946	4	891701027	M	customer service	1
942	316	4	891282618	M	programmer	1
892	15	4	886608237	F	scientist	56
911	709	5	892839846	F	K-12 student	56
895	117	3	879438082	M	homemaker	56
843	446	3	879443442	M	sales/marketing	35
750	338	3	879445961	M	sales/marketing	35
903	9	3	891031309	F	customer service	50
843	528	3	879447030	F	self-employed	45
405	954	4	885547268	M	executive/managerial	45
897	176	5	879990492	M	programmer	18
878	127	4	880867444	M	sales/marketing	1
835	378	4	891035309	M	homemaker	25
833	184	3	875039039	F	sales/marketing	50
159	845	1	880557130	F	artist	50
442	928	3	883391299	F	tradesman/craftsman	35
601	228	5	876350400	F	self-employed	25
896	153	4	887158165	F	scientist	25
881	7	4	876536164	M	executive/managerial	45
751	118	2	889298074	F	K-12 student	56
550	682	4	883425783	F	sales/marketing	50
458	531	5	886395758	F	K-12 student	50
660	423	3	891199942	M	writer	56
707	172	2	886286134	F	other	50
545	139	3	884134959	F	homemaker	50
436	928	4	887770547	M	college/grad student	50
160	302	5	878078074	F	scientist	1
773	1555	4	888540618	F	scientist	45
776	191	5	891628837	F	retired	18
798	172	4	875639656	F	academic/educator	25
557	305	3	881179268	F	homemaker	45
747	473	3	888640305	M	writer	25
393	272	4	887742006	F	customer service	50
838	124	4	887063696	M	retired	1
543	9	4	876382812	M	self-employed	56
871	79	5	888193275	M	executive/managerial	50
518	235	4	876823597	F	unemployed	50
894	472	3	880993730	F	doctor/health care	1
659	121	4	891331301	M	lawyer	18
817	924	3	874815947	F	college/grad student	56
532	684	5	888635197	M	retired	35
514	68	4	875463551	F	doctor/health care	1
344	100	5	886382272	M	college/grad student	35
806	504	4	882388658	M	executive/managerial	35
567	39	3	882426974	F	academic/educator	1
886	433	2	876032165	F	tradesman/craftsman	45
908	183	4	879722427	F	doctor/health care	1
748	204	3	879454662	M	unemployed	45
454	988	2	888015879	F	doctor/health care	50
738	271	3	892938330	M	executive/managerial	35
907	268	4	885860288	M	lawyer	1
704	286	5	891397015	F	sales/marketing	50
749	391	3	878849149	M	writer	35
844	161	3	877387857	M	executive/managerial	45
303	238	4	879467295	F	lawyer	45
893	290	3	874829161	M	retired	25
561	596	2	885809958	M	homemaker	56
854	19	3	882812826	M	other	45
938	291	4	891356594	M	writer	45
387	95	2	886483620	F	K-12 student	1
203	458	3	880434336	F	farmer	1
868	191	3	877107143	M	doctor/health care	18
749	200	4	878848302	M	unemployed	1
788	4	3	880868401	M	technician/engineer	1
521	1	2	884475825	M	sales/marketing	45
496	151	3	876067445	F	college/grad student	1
907	182	5	880159844	F	clerical/admin	35
854	13	3	882812755	F	homemaker	45
699	269	4	893140697	M	clerical/admin	25
328	300	5	885044640	M	artist	56
916	7	4	880843361	M	academic/educator	25
551	300	4	892775687	F	retired	18
2	275	5	888550939	F	farmer	56
276	365	3	874791339	F	clerical/admin	45
493	208	4	884131897	M	lawyer	45
684	216	3	878761717	M	academic/educator	45
749	930	3	878849558	F	artist	25
932	434	5	891251015	F	executive/managerial	18
60	592	4	883327566	F	K-12 student	18
846	569	3	883949728	F	clerical/admin	35
484	930	3	880270596	M	academic/educator	18
63	322	2	875746986	F	farmer	50
607	950	3	883879691	F	technician/engineer	45
297	724	3	875238883	F	unemployed	45
650	898	3	891368914	F	artist	1
521	403	4	885253758	M	tradesman/craftsman	45
916	111	4	880843636	F	other	50
417	818	2	886186925	M	K-12 student	45
885	7	3	885715889	M	academic/educator	56
655	59	4	887564613	F	artist	35
697	254	2	882621958	F	programmer	45
719	410	1	883354126	M	unemployed	25
940	529	3	885921669	F	doctor/health care	35
180	735	4	877355337	F	self-employed	50
692	762	4	876953681	F	scientist	1
923	823	4	880388383	F	doctor/health care	1
181	1215	1	878963304	F	farmer	18
846	302	5	883946861	F	academic/educator	1
907	928	5	880159198	F	customer service	56
655	427	4	891585242	M	writer	18
660	209	4	891406212	F	K-12 student	45
814	413	2	885411749	F	self-employed	45
550	258	5	883425409	F	artist	45
311	428	4	884366111	F	unemployed	25
916	642	3	880845227	M	programmer	56
907	1220	5	880159642	F	tradesman/craftsman	50
625	135	5	891999874	F	farmer	45
633	96	4	875324997	F	scientist	50
617	674	3	883789536	M	retired	18
935	286	5	884471835	F	writer	56
620	234	3	889987560	F	homemaker	56
749	233	5	878849286	F	tradesman/craftsman	45
910	357	4	880821718	F	customer service	45
298	402	3	884183063	M	self-employed	50
745	1	2	880122809	F	retired	56
708	628	3	892719246	M	executive/managerial	45
707	865	5	886286360	F	self-employed	50
790	233	3	885157230	M	technician/engineer	45
299	733	3	888855244	M	college/grad student	35
622	69	4	882592041	M	writer	25
907	123	4	880159442	M	unemployed	35
787	294	3	888979606	M	clerical/admin	50
889	469	4	880180414	F	technician/engineer	45
746	405	2	885075476	M	retired	25
405	89	1	885547952	M	academic/educator	45
643	210	4	891448318	M	tradesman/craftsman	56
908	654	3	879722822	M	technician/engineer	1
892	566	4	886610318	M	academic/educator	45
665	313	4	884618217	M	other	18
887	496	4	881379685	F	college/grad student	35
885	209	2	885713502	M	lawyer	25
882	96	4	879878140	M	academic/educator	1
83	944	3	880308871	F	college/grad student	56
807	930	5	893082778	F	doctor/health care	25
601	1116	4	876350944	M	writer	18
928	269	5	880935738	M	homemaker	25
870	589	4	880584534	M	doctor/health care	56
660	163	2	891199992	M	clerical/admin	18
655	479	4	888474107	F	technician/engineer	18
619	11	2	885954019	F	tradesman/craftsman	50
940	213	4	885921597	M	college/grad student	1
1	111	5	889751711	F	clerical/admin	45
782	307	4	891497854	M	programmer	45
650	25	3	891385826	M	technician/engineer	1
1	52	4	875072205	M	customer service	25
721	319	3	877137527	M	doctor/health care	50
521	265	3	885253247	M	doctor/health care	35
503	44	5	879454841	M	farmer	35
655	333	2	887472879	F	sales/marketing	25
916	597	2	880843727	M	homemaker	1
624	405	4	879792671	M	college/grad student	56
588	1078	4	890026999	F	tradesman/craftsman	50
880	1620	3	880167288	F	academic/educator	45
374	137	2	880393511	M	clerical/admin	18
915	305	2	891030070	M	scientist	1
911	211	3	892839418	M	clerical/admin	25
916	385	3	880844834	F	programmer	1
878	57	4	880867987	F	customer service	25
916	155	2	880845808	F	programmer	35
795	412	3	883254675	F	farmer	35
256	100	4	882150313	F	scientist	45
833	581	1	875223813	M	clerical/admin	50
92	1052	2	890251841	M	programmer	56
834	628	5	890862648	M	doctor/health care	1
394	1484	4	881059619	F	tradesman/craftsman	45
357	825	3	878952080	M	writer	25
313	778	2	891028904	M	sales/marketing	1
942	174	5	891283209	M	self-employed	1
618	416	4	891309720	M	retired	50
498	180	4	881955866	M	scientist	56
654	282	3	887863513	F	customer service	35
835	928	3	891032899	M	artist	18
332	64	5	888359944	F	scientist	25
851	303	4	890804569	M	lawyer	56
671	38	5	884035992	M	tradesman/craftsman	1
279	1437	3	892173418	F	academic/educator	18
881	289	1	876535544	M	sales/marketing	45
919	295	3	875289170	F	homemaker	25
881	215	3	876538726	F	customer service	45
873	358	2	891392698	M	K-12 student	1
937	225	2	876769436	M	programmer	45
917	879	2	882910604	F	writer	45
883	1118	4	891694276	M	artist	25
892	765	2	886610840	M	technician/engineer	25
620	627	5	889988037	M	sales/marketing	25
379	843	4	880962285	M	scientist	35
561	526	3	885808796	M	scientist	50
95	294	2	884266083	F	doctor/health care	35
825	407	3	889021180	M	executive/managerial	50
671	452	4	884035173	F	programmer	35
556	523	5	882136205	M	retired	1
580	25	3	884125457	F	clerical/admin	45
846	419	5	883948949	F	tradesman/craftsman	35
530	275	5	890627396	M	homemaker	56
767	481	5	891462614	F	farmer	18
417	141	3	879648510	M	technician/engineer	56
880	383	3	880243147	F	doctor/health care	25
588	313	5	890014782	F	customer service	25
864	145	4	888892230	F	technician/engineer	56
561	11	4	885807743	F	clerical/admin	35
907	744	5	880159015	F	homemaker	50
447	24	3	878854520	M	tradesman/craftsman	56
859	381	4	885776352	M	sales/marketing	18
305	45	5	886323275	M	customer service	18
870	31	4	875680070	M	technician/engineer	25
592	409	1	882609056	F	homemaker	45
474	729	4	887927152	M	K-12 student	50
891	121	4	883490041	F	programmer	25
219	433	5	889403133	M	K-12 student	35
940	482	5	885921198	F	sales/marketing	1
816	243	4	891711554	F	academic/educator	18
378	412	2	880334409	M	programmer	35
779	275	4	875992583	F	writer	45
429	230	2	882385985	M	retired	45
886	568	3	876032973	M	retired	25
741	255	3	891458098	F	sales/marketing	35
642	1425	2	885606024	M	doctor/health care	25
835	685	4	891032627	M	executive/managerial	1
916	684	3	880844395	F	academic/educator	50
843	89	5	879444670	M	college/grad student	18
618	1221	2	891309636	M	other	56
468	91	5	875301056	F	lawyer	1
622	190	4	882669762	M	farmer	35
933	194	4	874854135	F	programmer	25
864	333	5	890463283	F	self-employed	1
607	855	4	883880027	F	academic/educator	50
938	235	1	891357137	M	farmer	18
526	298	4	885682528	M	executive/managerial	1
882	101	3	879879807	F	farmer	35
774	174	3	888557198	F	programmer	45
864	66	3	888889784	M	tradesman/craftsman	18
385	231	2	879449309	M	writer	1
898	271	3	888294567	M	other	45
880	409	2	880243069	M	tradesman/craftsman	56
144	690	3	888103573	F	executive/managerial	35
903	13	5	891031632	F	college/grad student	25
851	112	1	875730629	M	clerical/admin	35
619	849	2	885954184	F	college/grad student	45
880	1093	3	880167384	F	doctor/health care	35
748	172	4	879454810	F	other	35
924	178	5	885457922	M	retired	56
676	255	5	892686348	M	retired	25
844	930	2	877382574	F	doctor/health care	25
885	25	4	885713017	M	tradesman/craftsman	35
886	28	4	876031413	F	clerical/admin	56
847	196	3	878939839	M	self-employed	1
896	450	1	887161728	M	writer	25
805	65	3	881698861	M	executive/managerial	45
919	236	5	875288681	F	programmer	45
943	282	5	875502230	F	self-employed	35
795	81	4	883250055	F	other	25
890	523	4	882403299	F	scientist	25
639	28	4	891239239	F	writer	56
690	203	4	881179631	M	technician/engineer	56
144	137	4	888104150	M	writer	1
315	79	4	879821349	F	artist	35
904	732	3	879735584	F	sales/marketing	35
150	291	4	878746764	M	homemaker	45
932	100	5	891249586	M	unemployed	50
690	158	4	881177835	M	self-employed	35
881	322	4	879051511	M	sales/marketing	35
795	62	4	883254564	F	programmer	45
913	461	4	881725816	M	retired	25
200	239	3	884129602	M	self-employed	45
417	158	2	879649389	F	homemaker	56
537	463	3	886030738	M	homemaker	50
902	289	3	879463433	M	clerical/admin	45
588	821	4	890026339	F	homemaker	1
826	720	3	885690819	F	tradesman/craftsman	18
22	526	4	878888026	M	K-12 student	56
721	329	3	877137214	F	technician/engineer	35
627	56	2	879531248	M	other	1
587	321	2	892871113	F	scientist	35
456	94	3	881375482	M	customer service	25
715	125	3	875962477	M	lawyer	45
548	405	4	891415643	F	clerical/admin	45
160	250	4	876768106	F	scientist	25
773	343	1	888538175	M	academic/educator	1
854	696	2	882812961	F	doctor/health care	56
42	735	4	881108548	M	technician/engineer	50
671	121	4	875389187	M	executive/managerial	45
537	890	1	886029526	M	customer service	45
868	158	1	877111328	M	tradesman/craftsman	45
462	328	5	886365773	F	doctor/health care	18
943	614	5	888639351	M	artist	45
614	121	4	879464398	M	tradesman/craftsman	50
609	313	5	886894637	M	executive/managerial	56
291	405	4	874805984	F	executive/managerial	18
708	678	2	892719007	F	technician/engineer	56
846	380	3	883949380	M	clerical/admin	50
907	1167	5	880160106	F	executive/managerial	1
894	298	3	879896673	F	sales/marketing	1
908	194	3	879722932	F	clerical/admin	56
933	229	1	874939078	M	programmer	1
